"Fecha","Open","High","Low","Close","Adj.Close","Volume"
2011-09-14,13608,14142,13557,14140,14140,1059007000
2011-09-15,14218,14810,14185,14643,14643,1085554900
2011-09-16,14826,14925,14538,14547,14547,1562637700
2011-09-19,14152,14434,14008,14087,14087,698147700
2011-09-20,13905,14373,13897,14356,14356,820466900
2011-09-21,14366,14537,14120,14120,14120,759769200
2011-09-22,13727,13882,13482,13482,13482,1097294500
2011-09-23,13706,13740,13115,13665,13665,1069855800
2011-09-26,13441,14338,13432,14119,14119,1374878600
2011-09-27,14473,14812,14341,14811,14811,1182276700
2011-09-28,14610,14986,14590,14741,14741,892096400
2011-09-29,14665,15170,14656,15046,15046,1019018600
2011-09-30,14954,15078,14687,14836,14836,853827000
2011-10-03,14476,14807,14403,14643,14643,701165400
2011-10-04,14430,14519,14059,14244,14244,856184400
2011-10-05,14515,14806,14313,14806,14806,794292000
2011-10-06,14892,15332,14836,15332,15332,1007471200
2011-10-07,15352,15636,15275,15529,15529,991077600
2011-10-10,15674,16098,15622,16098,16098,897306000
2011-10-11,16035,16273,15789,16036,16036,1402998400
2011-10-12,15966,16506,15900,16506,16506,1166737200
2011-10-13,16418,16639,15879,15894,15894,1226478000
2011-10-14,16039,16492,15797,16290,16290,1125663700
2011-10-17,16479,16621,15795,15915,15915,953896400
2011-10-18,15750,16023,15653,15970,15970,826006000
2011-10-19,16093,16332,16051,16293,16293,768479800
2011-10-20,16042,16248,15678,15678,15678,1109963500
2011-10-21,15843,16223,15805,16117,16117,987022700
2011-10-24,16247,16309,15878,16232,16232,738401700
2011-10-25,16159,16252,15881,16061,16061,721753100
2011-10-26,16059,16372,15974,16072,16072,714895900
2011-10-27,16492,16978,16461,16955,16955,1167336900
2011-10-28,17032,17053,16562,16654,16654,998183200
2011-10-31,16464,16505,16018,16018,16018,783710800
2011-11-01,15616,15619,14854,14928,14928,1166703900
2011-11-02,15158,15336,14732,15273,15273,1075797500
2011-11-03,14904,15984,14885,15766,15766,1295687900
2011-11-04,15890,16014,15211,15347,15347,1028623600
2011-11-07,15188,15823,14937,15549,15549,1073643000
2011-11-08,15601,16023,15564,15664,15664,897599100
2011-11-09,15894,15894,14865,15072,15072,1230908600
2011-11-10,14867,15596,14867,15218,15218,1110726900
2011-11-11,15292,15851,15288,15779,15779,1033392000
2011-11-14,16018,16138,15381,15464,15464,1061930000
2011-11-15,15281,15570,14998,15298,15298,1034832200
2011-11-16,15240,15739,15140,15419,15419,1080836800
2011-11-17,15329,15470,15113,15198,15198,765090800
2011-11-18,15061,15458,15043,15233,15233,777138700
2011-11-21,15065,15100,14499,14510,14510,750039600
2011-11-22,14636,14719,14253,14286,14286,708852900
2011-11-23,14123,14428,13916,13916,13916,779221600
2011-11-24,14036,14244,13736,13921,13921,753540900
2011-11-25,13923,14045,13610,13937,13937,727694600
2011-11-28,14128,14614,14069,14578,14578,814803900
2011-11-29,14558,14752,14384,14627,14627,739346600
2011-11-30,14463,15305,14445,15269,15269,1209707300
2011-12-01,15276,15448,15134,15245,15245,844846500
2011-12-02,15426,15721,15377,15476,15476,945049900
2011-12-05,15770,15978,15681,15926,15926,986797400
2011-12-06,15783,16061,15747,15848,15848,788490400
2011-12-07,16071,16155,15417,15651,15651,959017100
2011-12-08,15738,15791,14907,14979,14979,841199400
2011-12-09,14878,15495,14854,15484,15484,918043100
2011-12-12,15394,15478,14897,14897,14897,711195300
2011-12-13,14937,15144,14750,14851,14851,690628500
2011-12-14,14801,14959,14430,14430,14430,778062200
2011-12-15,14510,14732,14440,14628,14628,807321900
2011-12-16,14675,14810,14491,14572,14572,1334949000
2011-12-19,14468,14834,14447,14548,14548,664514900
2011-12-20,14562,14977,14504,14965,14965,690040100
2011-12-21,15101,15296,14737,14820,14820,1015624000
2011-12-22,14957,15087,14943,15027,15027,563539300
2011-12-23,15167,15188,15032,15074,15074,460170500
2011-12-27,15139,15152,14865,14924,14924,220495100
2011-12-28,14934,15125,14791,14797,14797,332459600
2011-12-29,14869,14938,14745,14909,14909,274024300
2011-12-30,15029,15090,14930,15090,15090,210857000
2012-01-02,15096,15456,15092,15455,15455,269254100
2012-01-03,15534,15675,15465,15646,15646,486166600
2012-01-04,15611,15632,15288,15327,15327,466037600
2012-01-05,15346,15378,14715,14767,14767,682933100
2012-01-06,14802,15024,14567,14646,14646,621978600
2012-01-09,14702,14743,14371,14402,14402,629663500
2012-01-10,14542,14905,14522,14845,14845,780310600
2012-01-11,14831,15011,14746,14882,14882,673318700
2012-01-12,14950,15401,14937,15193,15193,945230500
2012-01-13,15381,15429,14826,15011,15011,819062700
2012-01-16,14890,15247,14814,15221,15221,617584800
